site_id,site_name,site_type,occupancy_class,has_sprinklers,sq_ft,city,address,ahj_jurisdiction,installed_year,system_age_years,service_level,risk_score
1660,Warehouse #1660,Warehouse,Ordinary,True,2000,Louisville,50645 Daniel Circle Apt. 232,Louisville Fire Dept,2001,24,Gold,0.3815
1661,Hospitality #1661,Hospitality,Light,False,49818,Cincinnati,6895 Castillo Parkway Suite 739,Cincinnati Fire Dept,1997,28,Gold,0.5890301666666667
1662,Office #1662,Office,Light,False,67079,Cleveland,40717 Barbara Islands,Cleveland Fire Dept,2010,15,Gold,0.45030925
1663,Hospitality #1663,Hospitality,Light,True,45600,Cincinnati,514 Erin Burg,Cincinnati Fire Dept,1995,30,Silver,0.4092
1664,Healthcare #1664,Healthcare,Light,False,2000,Cleveland,267 Hart Fields,Cleveland Fire Dept,2004,21,Silver,0.4715
1665,Retail #1665,Retail,Light,True,2000,Akron,07581 Gina Ports Suite 438,Akron Fire Dept,2016,9,Gold,0.1315
1666,Retail #1666,Retail,Ordinary,True,58218,Columbus,97021 Brown Plaza Suite 607,Columbus Fire Dept,2015,10,Gold,0.2603301666666667
1667,Retail #1667,Retail,Ordinary,True,5359,Cincinnati,179 Walton Valleys Suite 979,Cincinnati Fire Dept,2014,11,Gold,0.23235258333333333
1668,Healthcare #1668,Healthcare,High,True,41247,Columbus,30765 Dana Trail,Columbus Fire Dept,2021,4,Bronze,0.3026019166666667
1669,Retail #1669,Retail,High,False,39260,Cincinnati,835 Myers Locks,Cincinnati Fire Dept,2008,17,Gold,0.6527783333333332
1670,Retail #1670,Retail,High,False,61768,Cincinnati,595 Dennis Glens Suite 880,Cincinnati Fire Dept,2003,22,Gold,0.7279926666666666
1671,Retail #1671,Retail,Light,True,67413,Cleveland,4736 Weiss Courts,Cleveland Fire Dept,2015,10,Silver,0.19222641666666668
1672,Office #1672,Office,High,False,35534,Dayton,65694 Lewis Circles Suite 408,Dayton Fire Dept,2024,1,Silver,0.46331716666666667
1673,Office #1673,Office,Ordinary,True,58691,Cleveland,93947 Fred Court Apt. 104,Cleveland Fire Dept,2021,4,Gold,0.19068491666666668
1674,Education #1674,Education,Moderate,False,60435,Akron,66492 Phillips Rapid,Akron Fire Dept,2011,14,Gold,0.5711595833333334
1675,Hospitality #1675,Hospitality,Moderate,False,8900,Dayton,71579 Alejandro Hollow,Dayton Fire Dept,2006,19,Silver,0.5908416666666667
1676,Warehouse #1676,Warehouse,High,True,2000,Dayton,2111 Graham Forks,Dayton Fire Dept,1997,28,Silver,0.5531666666666666
1677,Warehouse #1677,Warehouse,Moderate,True,52037,Dayton,8712 Maria Spur Apt. 051,Dayton Fire Dept,2008,17,Bronze,0.39986108333333337
1678,Manufacturing #1678,Manufacturing,Ordinary,True,88046,Akron,46679 West Villages,Akron Fire Dept,1998,27,Gold,0.48103450000000003
1679,Office #1679,Office,Ordinary,False,47308,Cincinnati,680 Mcdowell Extensions,Cincinnati Fire Dept,1996,29,Gold,0.6738143333333334
1680,Education #1680,Education,Light,False,28525,Columbus,65651 Jennifer Greens Suite 351,Columbus Fire Dept,2003,22,Silver,0.5030604166666667
1681,Healthcare #1681,Healthcare,Moderate,True,128022,Dayton,25075 Carter Way Suite 175,Dayton Fire Dept,2002,23,Gold,0.5268498333333332
1682,Warehouse #1682,Warehouse,Light,False,33375,Cleveland,8400 Dunn Flat Apt. 050,Cleveland Fire Dept,2006,19,Gold,0.47169791666666666
1683,Manufacturing #1683,Manufacturing,Moderate,False,2000,Cincinnati,2238 Sanchez Centers,Cincinnati Fire Dept,1997,28,Gold,0.6906666666666667
1684,Manufacturing #1684,Manufacturing,Ordinary,False,16796,Columbus,243 Joseph Stream,Columbus Fire Dept,1999,26,Gold,0.6159303333333332
1685,Office #1685,Office,Ordinary,True,45014,Cleveland,28795 Kelley Island,Cleveland Fire Dept,2022,3,Gold,0.1687605
1686,Hospitality #1686,Hospitality,Moderate,True,52053,Louisville,16149 Lewis Causeway Suite 834,Louisville Fire Dept,2018,7,Silver,0.2832064166666667
1687,Education #1687,Education,Light,True,62068,Dayton,15032 Laurie Spur,Dayton Fire Dept,2023,2,Gold,0.09488433333333333
1688,Warehouse #1688,Warehouse,Moderate,True,2000,Cleveland,681 Sara Row Suite 432,Cleveland Fire Dept,2010,15,Gold,0.339
1689,Office #1689,Office,Light,True,68864,Cincinnati,0785 Ashley Lake Suite 306,Cincinnati Fire Dept,2003,22,Gold,0.33331466666666665
1690,Hospitality #1690,Hospitality,Light,True,21530,Dayton,815 Adam Drive,Dayton Fire Dept,2011,14,Gold,0.20448083333333333
1691,Office #1691,Office,Moderate,False,42381,Louisville,40892 Cassandra Oval,Louisville Fire Dept,2005,20,Silver,0.6276190833333333
1692,Manufacturing #1692,Manufacturing,Ordinary,True,82793,Cleveland,3444 Kevin Island Apt. 870,Cleveland Fire Dept,2021,4,Silver,0.20876141666666667
1693,Warehouse #1693,Warehouse,Ordinary,True,41108,Dayton,5775 Le Common,Dayton Fire Dept,2007,18,Gold,0.340831
1694,Healthcare #1694,Healthcare,Ordinary,True,15910,Akron,19121 Griffith Groves Apt. 400,Akron Fire Dept,1995,30,Gold,0.46193249999999997
1695,Education #1695,Education,Moderate,True,66720,Cleveland,394 Collins Square,Cleveland Fire Dept,1996,29,Silver,0.5508733333333333
1696,Healthcare #1696,Healthcare,Light,True,26187,Cleveland,73570 Gonzalez Falls Suite 067,Cleveland Fire Dept,2008,17,Silver,0.2429735833333333
1697,Warehouse #1697,Warehouse,Light,True,50288,Cleveland,529 Jason View,Cleveland Fire Dept,2022,3,Bronze,0.097716
1698,Manufacturing #1698,Manufacturing,Ordinary,True,69874,Dayton,42811 Newton Lakes,Dayton Fire Dept,1997,28,Gold,0.47907216666666663
1699,Warehouse #1699,Warehouse,Moderate,True,70974,Columbus,2197 Woodward Corner,Columbus Fire Dept,2017,8,Gold,0.30906383333333337
1700,Healthcare #1700,Healthcare,High,True,50691,Louisville,038 Elizabeth Stravenue,Louisville Fire Dept,2013,12,Silver,0.40301824999999997
1701,Education #1701,Education,Ordinary,False,44739,Dayton,4899 Emily Place,Dayton Fire Dept,2000,25,Bronze,0.6252209166666668
1702,Office #1702,Office,Light,True,23591,Louisville,39042 Gonzalez Causeway,Louisville Fire Dept,1998,27,Silver,0.35769325
1703,Healthcare #1703,Healthcare,Light,False,22564,Dayton,003 Murray Circles Suite 837,Dayton Fire Dept,2001,24,Silver,0.521923
1704,Warehouse #1704,Warehouse,Light,True,82579,Columbus,76203 Jesus Meadows,Columbus Fire Dept,2003,22,Gold,0.3436009166666667
1705,Retail #1705,Retail,Moderate,False,76595,Louisville,52752 Moore Gardens,Louisville Fire Dept,2019,6,Gold,0.48994624999999997
1706,Education #1706,Education,Moderate,True,9576,Dayton,50363 Valerie Trail Suite 574,Dayton Fire Dept,2004,21,Gold,0.414682
1707,Education #1707,Education,Ordinary,True,20712,Cleveland,822 Porter Forest Suite 003,Cleveland Fire Dept,1996,29,Silver,0.45386733333333334
1708,Retail #1708,Retail,High,True,57600,Columbus,7528 Silva Wall,Columbus Fire Dept,2020,5,Silver,0.32653333333333334
1709,Retail #1709,Retail,Ordinary,True,115730,Louisville,8993 Timothy Land,Louisville Fire Dept,2005,20,Gold,0.42013083333333334
1710,Retail #1710,Retail,Ordinary,True,2000,Cincinnati,6436 Acosta Passage Apt. 333,Cincinnati Fire Dept,1996,29,Bronze,0.43983333333333335
1711,Retail #1711,Retail,High,False,38421,Columbus,905 Alvarez Meadow Suite 084,Columbus Fire Dept,2005,20,Silver,0.6871490833333334
1712,Retail #1712,Retail,Light,True,42897,Dayton,83162 Reyes Alley,Dayton Fire Dept,2021,4,Gold,0.10383941666666666
1713,Education #1713,Education,Ordinary,True,29903,Columbus,64168 Melanie Squares Suite 591,Columbus Fire Dept,2008,17,Gold,0.32076058333333335
1714,Hospitality #1714,Hospitality,Ordinary,True,28065,Dayton,80600 Dean Well Suite 144,Dayton Fire Dept,2009,16,Silver,0.30771541666666663
1715,Hospitality #1715,Hospitality,Light,True,2000,Cleveland,3017 Butler Estates Apt. 241,Cleveland Fire Dept,2008,17,Bronze,0.2248333333333333
1716,Retail #1716,Retail,Ordinary,True,12659,Akron,074 Scott Track,Akron Fire Dept,2009,16,Silver,0.2961609166666666
1717,Healthcare #1717,Healthcare,Ordinary,True,30358,Akron,5495 Rodriguez Overpass,Akron Fire Dept,2002,23,Silver,0.3911018333333333
1718,Healthcare #1718,Healthcare,Moderate,True,33998,Cleveland,13917 Hodges Tunnel,Cleveland Fire Dept,1998,27,Silver,0.5029985
1719,Warehouse #1719,Warehouse,Moderate,True,65488,Cincinnati,14036 Troy Heights Suite 668,Cincinnati Fire Dept,2010,15,Bronze,0.386616
1720,Office #1720,Office,Light,False,10664,Dayton,853 Brett Harbor Apt. 873,Dayton Fire Dept,2014,11,Silver,0.36133133333333334
1721,Warehouse #1721,Warehouse,Ordinary,True,52443,Akron,293 Megan Crossroad Suite 617,Akron Fire Dept,2017,8,Silver,0.23266558333333331
1722,Education #1722,Education,Moderate,True,27113,Cincinnati,924 Carol Manor,Cincinnati Fire Dept,2019,6,Silver,0.25283475
1723,Warehouse #1723,Warehouse,Moderate,True,75602,Cincinnati,1615 Vickie Summit Suite 118,Cincinnati Fire Dept,2016,9,Silver,0.32420150000000003
1724,Manufacturing #1724,Manufacturing,Light,False,53492,Akron,339 Cross Key Suite 626,Akron Fire Dept,2015,10,Bronze,0.3817856666666667
1725,Office #1725,Office,Ordinary,True,2000,Louisville,4888 Schultz Field,Louisville Fire Dept,2012,13,Gold,0.2531666666666667
1726,Retail #1726,Retail,Ordinary,True,38601,Cleveland,366 Carlos Hills,Cleveland Fire Dept,1997,28,Gold,0.45561741666666666
1727,Retail #1727,Retail,Ordinary,True,21804,Cincinnati,951 Weaver Streets Apt. 071,Cincinnati Fire Dept,1999,26,Gold,0.41968633333333333
1728,Healthcare #1728,Healthcare,Light,True,2000,Cincinnati,7267 Andrea Bridge Suite 495,Cincinnati Fire Dept,2023,2,Gold,0.049833333333333334
1729,Retail #1729,Retail,Light,True,30375,Akron,72458 Morton Divide,Akron Fire Dept,2024,1,Silver,0.05944791666666667
1730,Retail #1730,Retail,Light,True,125872,Cincinnati,964 Lawson Track Suite 375,Cincinnati Fire Dept,2003,22,Bronze,0.37607066666666666
1731,Hospitality #1731,Hospitality,High,True,71123,Dayton,8461 Nathan Center Suite 656,Dayton Fire Dept,2001,24,Silver,0.55834225
1732,Retail #1732,Retail,Ordinary,False,28379,Louisville,0129 Jason Green Apt. 596,Louisville Fire Dept,1995,30,Gold,0.6712842499999999
1733,Warehouse #1733,Warehouse,Ordinary,False,40747,Cincinnati,883 Joanne Burgs,Cincinnati Fire Dept,2001,24,Gold,0.61056025
1734,Healthcare #1734,Healthcare,Ordinary,True,54165,Columbus,986 Matthew Brook Apt. 264,Columbus Fire Dept,1998,27,Silver,0.45562375000000005
1735,Retail #1735,Retail,Light,True,104209,Louisville,862 Gloria Fields,Louisville Fire Dept,2022,3,Bronze,0.13815675
1736,Warehouse #1736,Warehouse,Ordinary,True,45806,Columbus,0104 Nicholas Brooks,Columbus Fire Dept,1997,28,Silver,0.46102116666666665
1737,Education #1737,Education,Ordinary,True,69398,Cleveland,773 William Knoll Apt. 360,Cleveland Fire Dept,1995,30,Silver,0.5020485
1738,Education #1738,Education,High,False,60896,Dayton,46812 Julie Junction,Dayton Fire Dept,2017,8,Silver,0.5640053333333334
1739,Retail #1739,Retail,Light,False,80038,Dayton,0562 Newton Green Apt. 135,Dayton Fire Dept,2019,6,Silver,0.3550285
1740,Manufacturing #1740,Manufacturing,High,False,23264,Dayton,53363 Carolyn Circle,Dayton Fire Dept,2024,1,Bronze,0.45411466666666667
1741,Retail #1741,Retail,Moderate,True,40059,Columbus,3358 Vazquez Trace,Columbus Fire Dept,2004,21,Gold,0.43754424999999997
1742,Retail #1742,Retail,Moderate,True,43323,Dayton,6486 Johnson Drive Suite 903,Dayton Fire Dept,2022,3,Gold,0.22999225
1743,Healthcare #1743,Healthcare,Ordinary,True,26752,Cincinnati,1961 Diaz Isle,Cincinnati Fire Dept,2005,20,Silver,0.35339733333333334
1744,Office #1744,Office,Light,True,36582,Louisville,87118 Brittney Ridges Apt. 894,Louisville Fire Dept,2009,16,Bronze,0.23910316666666664
1745,Healthcare #1745,Healthcare,Light,False,76335,Louisville,4311 Griffin Flats,Louisville Fire Dept,2003,22,Silver,0.5389179166666667
1746,Retail #1746,Retail,Light,True,49797,Louisville,329 Patel Terrace,Louisville Fire Dept,2016,9,Gold,0.16734775000000002
1747,Healthcare #1747,Healthcare,Light,True,69612,Columbus,39842 Wells Place,Columbus Fire Dept,2019,6,Silver,0.147209
1748,Hospitality #1748,Hospitality,High,True,10951,Akron,640 Brewer Pass Apt. 326,Akron Fire Dept,1997,28,Silver,0.5598799166666666
1749,Education #1749,Education,Ordinary,True,27079,Dayton,579 Kimberly Lodge Suite 070,Dayton Fire Dept,2015,10,Silver,0.23697591666666667
1750,Warehouse #1750,Warehouse,High,False,59502,Louisville,910 Peters Lodge Apt. 357,Louisville Fire Dept,2015,10,Bronze,0.5862931666666668
1751,Office #1751,Office,Moderate,True,19750,Columbus,781 Fisher Dam,Columbus Fire Dept,2001,24,Silver,0.4573125
1752,Warehouse #1752,Warehouse,Ordinary,True,34551,Cleveland,954 Holden Summit Suite 971,Cleveland Fire Dept,2001,24,Bronze,0.40591325
1753,Hospitality #1753,Hospitality,Ordinary,True,34261,Dayton,15201 Michael Way Apt. 858,Dayton Fire Dept,2023,2,Silver,0.14902908333333334
1754,Retail #1754,Retail,Moderate,True,70129,Cleveland,466 Stewart Parkway,Cleveland Fire Dept,2014,11,Gold,0.34343008333333336
1755,Manufacturing #1755,Manufacturing,Ordinary,True,3734,Cleveland,8604 Brian Roads,Cleveland Fire Dept,2001,24,Silver,0.3828005
1756,Hospitality #1756,Hospitality,Light,True,24000,Akron,5927 Terrell Manors Apt. 029,Akron Fire Dept,1999,26,Bronze,0.3463333333333334
1757,Manufacturing #1757,Manufacturing,Moderate,True,2000,Akron,2834 Donald Mission Suite 205,Akron Fire Dept,2009,16,Silver,0.3506666666666666
1758,Education #1758,Education,Moderate,False,42249,Cincinnati,747 Ronald Flat,Cincinnati Fire Dept,1997,28,Silver,0.7208534166666667
1759,Office #1759,Office,Ordinary,False,20958,Columbus,8750 Gibson Ford,Columbus Fire Dept,2019,6,Silver,0.3857185
1760,Warehouse #1760,Warehouse,Moderate,True,41305,Dayton,5444 Martin Divide,Dayton Fire Dept,2012,13,Silver,0.3451454166666667
1761,Retail #1761,Retail,High,True,26689,Dayton,086 Chris Avenue Suite 937,Dayton Fire Dept,2001,24,Silver,0.52501675
1762,Retail #1762,Retail,Ordinary,True,4269,Louisville,68542 Gutierrez Path,Louisville Fire Dept,2012,13,Gold,0.2548684166666667
1763,Retail #1763,Retail,Light,False,24774,Louisville,87634 Alvarado Avenue,Louisville Fire Dept,2004,21,Silver,0.4885805
1764,Office #1764,Office,High,True,39077,Akron,218 Lawrence Haven Suite 685,Akron Fire Dept,1996,29,Gold,0.5926410833333333
1765,Education #1765,Education,Moderate,True,56355,Cleveland,4028 Kelly Pike,Cleveland Fire Dept,2016,9,Gold,0.30976625
1766,Education #1766,Education,Light,False,2000,Columbus,6833 Taylor Gateway,Columbus Fire Dept,2022,3,Silver,0.2615
1767,Office #1767,Office,Ordinary,True,54050,Cleveland,2975 Wolf Village Apt. 908,Cleveland Fire Dept,2001,24,Silver,0.4205375
1768,Manufacturing #1768,Manufacturing,Light,False,2000,Columbus,8462 Hooper Curve Suite 980,Columbus Fire Dept,2016,9,Silver,0.3315
1769,Retail #1769,Retail,Light,True,25929,Dayton,2668 Cobb Villages Suite 716,Dayton Fire Dept,2007,18,Gold,0.25444675
1770,Healthcare #1770,Healthcare,Light,False,48422,Dayton,9655 Henson Port Suite 439,Dayton Fire Dept,2018,7,Silver,0.3429831666666666
1771,Healthcare #1771,Healthcare,Light,True,24870,Columbus,936 Hall Roads Apt. 143,Columbus Fire Dept,1998,27,Bronze,0.35865250000000004
1772,Education #1772,Education,Moderate,False,31166,Cleveland,964 Wilson Brooks,Cleveland Fire Dept,2010,15,Bronze,0.5608745
1773,Hospitality #1773,Hospitality,Moderate,True,51058,Columbus,11278 Darrell Ridges,Columbus Fire Dept,2016,9,Gold,0.3057935
1774,Office #1774,Office,Ordinary,False,73691,Cleveland,2930 Morales Vista,Cleveland Fire Dept,1997,28,Bronze,0.6819349166666667
1775,Manufacturing #1775,Manufacturing,Light,True,29627,Cleveland,22521 Munoz Parkway Suite 475,Cleveland Fire Dept,1995,30,Silver,0.39722025
1776,Retail #1776,Retail,Ordinary,False,29805,Louisville,73116 Tiffany Club,Louisville Fire Dept,2012,13,Silver,0.4740204166666667
1777,Office #1777,Office,Ordinary,True,53712,Columbus,3941 Christine Avenue,Columbus Fire Dept,2008,17,Silver,0.3386173333333333
1778,Retail #1778,Retail,Light,True,54265,Cincinnati,290 Ashley Summit Apt. 568,Cincinnati Fire Dept,1995,30,Gold,0.41569875
1779,Hospitality #1779,Hospitality,Moderate,False,74023,Louisville,6245 Coleman Rue,Louisville Fire Dept,2008,17,Bronze,0.6163505833333333
1780,Office #1780,Office,Moderate,True,96853,Akron,2942 Brewer Square Suite 984,Akron Fire Dept,2009,16,Silver,0.42180641666666663
1781,Manufacturing #1781,Manufacturing,Moderate,False,46350,Columbus,72681 Kathryn Canyon,Columbus Fire Dept,2006,19,Silver,0.6189291666666668
1782,Education #1782,Education,Moderate,True,39798,Cincinnati,3210 Lydia Terrace Apt. 308,Cincinnati Fire Dept,2012,13,Bronze,0.3440151666666667
1783,Office #1783,Office,Ordinary,True,36663,Columbus,840 Tammy Trail,Columbus Fire Dept,2018,7,Gold,0.20916391666666667
1784,Manufacturing #1784,Manufacturing,Moderate,False,69491,Akron,97743 Connie Mount Apt. 621,Akron Fire Dept,2020,5,Bronze,0.4729515833333333
1785,Retail #1785,Retail,Light,True,2000,Dayton,597 John Garden,Dayton Fire Dept,2013,12,Gold,0.16649999999999998
1786,Manufacturing #1786,Manufacturing,Moderate,True,85483,Dayton,0513 Bailey Well,Dayton Fire Dept,2012,13,Gold,0.3782789166666667
1787,Retail #1787,Retail,Light,False,2000,Columbus,797 Fitzpatrick Roads,Columbus Fire Dept,2000,25,Silver,0.5181666666666667
1788,Retail #1788,Retail,Ordinary,True,2000,Cleveland,80860 Clark Coves,Cleveland Fire Dept,2006,19,Gold,0.32316666666666666
1789,Education #1789,Education,Moderate,True,40223,Louisville,9972 Jeffrey Springs Apt. 696,Louisville Fire Dept,2022,3,Gold,0.22766725000000002
1790,Education #1790,Education,Ordinary,True,60479,Louisville,43372 Richard Flat Suite 235,Louisville Fire Dept,1995,30,Silver,0.49535925
1791,Warehouse #1791,Warehouse,High,True,6176,Dayton,51930 Stephen Lodge,Dayton Fire Dept,2018,7,Gold,0.31129866666666667
1792,Office #1792,Office,Ordinary,True,68702,Akron,3342 Richard Bridge,Akron Fire Dept,1997,28,Gold,0.4781931666666666
1793,Hospitality #1793,Hospitality,Ordinary,True,2000,Dayton,184 Cole Plains,Dayton Fire Dept,2011,14,Silver,0.2648333333333333
1794,Office #1794,Office,Moderate,True,28218,Cincinnati,40581 Sherman Run Suite 022,Cincinnati Fire Dept,2014,11,Silver,0.31199683333333333
1795,Office #1795,Office,Light,True,23355,Louisville,8275 Kenneth Crest,Louisville Fire Dept,2024,1,Silver,0.054182916666666664
1796,Retail #1796,Retail,Ordinary,False,60679,Cleveland,163 Schultz Junctions,Cleveland Fire Dept,2013,12,Gold,0.48550925
1797,Retail #1797,Retail,Ordinary,True,91041,Dayton,3561 Lee Oval,Dayton Fire Dept,1999,26,Silver,0.4716140833333333
1798,Healthcare #1798,Healthcare,Moderate,True,46822,Cincinnati,052 Lee Points,Cincinnati Fire Dept,2021,4,Bronze,0.24428316666666666
1799,Hospitality #1799,Hospitality,Moderate,False,21167,Dayton,2952 Katherine Ridges Apt. 208,Dayton Fire Dept,1995,30,Silver,0.7283752499999999
1800,Manufacturing #1800,Manufacturing,Ordinary,False,11036,Columbus,63872 Campos View Apt. 699,Columbus Fire Dept,2002,23,Gold,0.5766103333333333
1801,Retail #1801,Retail,Moderate,True,86953,Akron,3817 Brenda Brook Suite 243,Akron Fire Dept,2002,23,Silver,0.4960480833333333
1802,Warehouse #1802,Warehouse,Ordinary,True,35343,Dayton,419 Matthew Springs,Dayton Fire Dept,2020,5,Gold,0.18484058333333334
1803,Hospitality #1803,Hospitality,Ordinary,False,53713,Cleveland,80702 Jonathan Plains,Cleveland Fire Dept,2001,24,Gold,0.62028475
1804,Retail #1804,Retail,Light,True,94028,Louisville,489 Anderson Fords,Louisville Fire Dept,2013,12,Silver,0.23552099999999998
1805,Education #1805,Education,Moderate,False,76620,Cincinnati,79697 Mark Ville,Cincinnati Fire Dept,2023,2,Gold,0.44329833333333335
1806,Education #1806,Education,Ordinary,True,22740,Akron,24221 James Key,Akron Fire Dept,1997,28,Gold,0.4437216666666666
1807,Manufacturing #1807,Manufacturing,Moderate,True,82620,Louisville,757 George Plains Suite 980,Louisville Fire Dept,2017,8,Silver,0.31779833333333335
1808,Office #1808,Office,Light,True,26234,Cincinnati,0690 Burke Station Suite 234,Cincinnati Fire Dept,2008,17,Silver,0.2430088333333333
1809,Office #1809,Office,Moderate,False,37157,Dayton,85163 Patricia Neck Suite 647,Dayton Fire Dept,2024,1,Bronze,0.40203441666666667
1810,Retail #1810,Retail,Moderate,False,54066,Cleveland,65716 David Glens,Cleveland Fire Dept,2002,23,Bronze,0.6713828333333334
